EnsemblGeneID	GeneType	GeneName	Description	EntrezGeneID	GeneLength	Cellline1_CON_CPM	Cellline1_DEX_CPM	Cellline2_CON_CPM	Cellline2_DEX_CPM	Cellline3_CON_CPM	Cellline3_DEX_CPM	Cellline1_DEX_CPM_logFC	Cellline2_DEX_CPM_logFC	Cellline3_DEX_CPM_logFC	DEX_CON_logFC	DEX_CON_PValue	DEX_CON_FDR
ENSG00000120093	protein_coding	HOXB3	homeobox B3	3213	56042	5.26974087400034	5.23016082471443	5.36543831965528	5.41417474173291	6.06707033739067	6.05942168407846	-0.0395800492859042	0.0487364220776296	-0.00764865331221021	0.000526975192617817	0.994315051307354	0.998725408598582
ENSG00000120129	protein_coding	DUSP1	dual specificity phosphatase 1	1843	3105	7.1603421996012	7.91954909372079	7.42148075503956	8.37898528340089	7.71170327623843	8.67588125492304	0.759206894119589	0.957504528361333	0.964177978684604	0.894006557227876	2.90591313120189e-31	7.31160031734075e-29
ENSG00000120137	protein_coding	PANK3	pantothenate kinase 3	79646	31105	6.48106914284433	6.57494773292002	6.53372123236663	6.67590510997958	6.47184180673772	6.5057736488344	0.0938785900756942	0.142183877612954	0.0339318420966741	0.0902451296060105	0.158770922889193	0.388268633782481
ENSG00000120158	protein_coding	RCL1	RNA terminal phosphate cyclase-like 1	10171	93083	3.87104403179217	3.78749985154001	3.94639840919247	3.79413998546411	3.50300883131944	3.2549034469417	-0.0835441802521588	-0.152258423728358	-0.248105384377748	-0.159044500927466	0.10270289479922	0.296829296080205
ENSG00000120159	protein_coding	CAAP1	caspase activity and apoptosis inhibitor 1	79886	52119	4.80628066533299	4.70986310892123	5.21289835572565	5.01834481889464	4.78827928066842	4.67285130208436	-0.0964175564117653	-0.194553536831014	-0.115427978584065	-0.13621631697789	0.116019019303355	0.32026623634187
ENSG00000120217	protein_coding	CD274	CD274 molecule	29126	20063	7.76876658048292	7.30541828419192	5.74319317820514	5.27756913559085	7.11464504938381	6.61731346990249	-0.463348296290996	-0.465624042614289	-0.497331579481321	-0.475740067075702	5.83865698807563e-13	3.21021481294858e-11
ENSG00000120253	protein_coding	NUP43	nucleoporin 43kDa	348995	25350	5.66326843052555	5.82020081745355	4.92422633143036	5.05254781784272	5.24762355542051	5.19620724687672	0.156932386927999	0.128321486412357	-0.0514163085437911	0.0789859357480449	0.337856714151257	0.605385276477017
ENSG00000120254	protein_coding	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	25902	236338	6.1212905600776	6.25030504194887	6.15810697225529	6.31806639345608	6.39502639686212	6.51958348248036	0.129014481871269	0.15995942120079	0.12455708561824	0.137885430168493	0.0282825240077044	0.124625286984951
ENSG00000120256	protein_coding	LRP11	low density lipoprotein receptor-related protein 11	84918	45228	4.84362554000279	5.30141427848036	2.65358856003398	3.06940250993183	4.60659474694353	4.87565384352729	0.457788738477578	0.415813949897856	0.269059096583755	0.379664755922861	9.04381496761271e-06	0.000151701622178955
ENSG00000120265	protein_coding	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase	5110	61977	6.42083324507045	6.71976060550759	5.97571051804004	6.23283900511515	6.43409353973201	6.63645159373728	0.298927360437141	0.257128487075114	0.202358054005267	0.253025940903476	7.5408263229124e-05	0.000985165454321258
ENSG00000120278	protein_coding	PLEKHG1	pleckstrin homology domain containing, family G (with RhoGef domain) member 1	57480	243802	3.88024991386131	3.46010636499414	4.40624822129223	4.24366898318408	4.48479100807143	4.03130766011542	-0.420143548867174	-0.162579238108147	-0.45348334795601	-0.343253959428263	0.000254453817418352	0.00285017643632576
ENSG00000120306	protein_coding	CYSTM1	cysteine-rich transmembrane module containing 1	84418	107410	5.39062857144351	5.35744437887832	5.8814600456551	6.05522516805501	5.77382112593707	5.67888976397703	-0.0331841925651917	0.173765122399909	-0.0949313619600343	0.0165773526781825	0.821255019385764	0.928782416213948
ENSG00000120314	protein_coding	WDR55	WD repeat domain 55	54853	9448	5.27963119169887	5.2785182822243	5.35689823409978	5.43553939735867	5.24964648688106	5.29663155534388	-0.00111290947457299	0.0786411632588875	0.0469850684628241	0.0415923548134	0.5978640602228	0.807232334914755
ENSG00000120318	protein_coding	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	64411	28820	4.33105340670093	4.14749023496758	2.64959832955649	2.45378049848248	4.56387712182264	4.42287385553543	-0.183563171733354	-0.195817831074005	-0.141003266287206	-0.171787282729998	0.0745389173105915	0.24017706628181
ENSG00000120327	protein_coding	PCDHB14	protocadherin beta 14	56122	3361	1.3499855901823	1.00817870460514	3.8609729073092	3.76817896133428	1.01860939351134	0.963692863878267	-0.341806885577162	-0.0927939459749192	-0.0549165296330711	-0.152074940578104	0.221132556954303	0.477705205258699
ENSG00000120333	protein_coding	MRPS14	mitochondrial ribosomal protein S14	63931	12636	4.16898046168931	4.28472916451759	4.2383995004987	4.25972849044509	4.31872685733163	4.36285518089644	0.11574870282828	0.0213289899463893	0.044128323564804	0.0605565553262249	0.468865439227415	0.719656641802545
ENSG00000120334	protein_coding	CENPL	centromere protein L	91687	25170	3.37653194222716	3.8565874210035	2.54607768651376	2.56566536819368	2.74403548170112	2.83010207131252	0.480055478776336	0.0195876816799223	0.0860665896113977	0.209737898626559	0.0861613170111184	0.263724670923646
ENSG00000120370	protein_coding	GORAB	golgin, RAB6-interacting	92344	21317	3.61209510645353	3.4526876225532	4.13230735511555	3.92410181102929	3.81129990494592	3.57512093212229	-0.159407483900326	-0.208205544086261	-0.236178972823633	-0.201908447769465	0.0328505059925766	0.138656492905571
ENSG00000120437	protein_coding	ACAT2	acetyl-CoA acetyltransferase 2	39	18727	6.25232998926139	6.8093745457439	5.39255113686133	5.7695492981246	5.12074320240375	5.40263433117311	0.557044556482504	0.376998161263269	0.281891128769355	0.409499930023024	1.35533792237862e-08	3.94324975403819e-07
ENSG00000120438	protein_coding	TCP1	t-complex 1	6950	11251	7.3620454007288	7.5607987055167	7.24809731466789	7.43964698341852	7.30256502333541	7.3915637659244	0.198753304787902	0.191549668750628	0.0889987425889949	0.159909791029627	0.0226076181616682	0.105629198061412
ENSG00000120451	protein_coding	SNX19	sorting nexin 19	399979	41073	6.61645583847058	6.5953039549508	6.51684441165931	6.51210782729993	6.56115515108741	6.64517659529357	-0.0211518835197788	-0.00473658435938606	0.0840214442061669	0.0192701712646171	0.765777229817189	0.903697560057982
ENSG00000120458	protein_coding	MSANTD2	Myb/SANT-like DNA-binding domain containing 2	79684	34175	3.74233186808153	3.83962321373442	3.20623837070343	3.23830699829631	2.99296250389355	3.0777731995517	0.0972913456528914	0.0320686275928876	0.0848106956581542	0.0721587773676572	0.476103299684516	0.724553711112625
ENSG00000120509	protein_coding	PDZD11	PDZ domain containing 11	51248	3919	4.97188020413032	5.18535759305567	4.58820302256217	4.89524493456096	4.96365628673896	5.00001518043886	0.213477388925358	0.307041911998787	0.0363588936998918	0.185690891880987	0.0420385119932694	0.164462212050835
ENSG00000120519	protein_coding	SLC10A7	solute carrier family 10, member 7	84068	267989	2.31741615823097	2.6599482503394	2.60083436695726	2.77754735687134	2.78552632502806	2.71593231057386	0.342532092108428	0.17671298991408	-0.0695940144542004	0.149692685188178	0.202874438125546	0.452248562889548
ENSG00000120526	protein_coding	NUDCD1	NudC domain containing 1	84955	93466	5.21985038910996	5.50879182091337	5.01309441039535	5.12885027233871	5.2121010595512	5.08561597831282	0.288941431803409	0.115755861943367	-0.126485081238384	0.0942009065745797	0.318360818567854	0.58733198574803
ENSG00000120533	protein_coding	ENY2	enhancer of yellow 2 homolog (Drosophila)	56943	11629	5.93433247470755	5.91187120406393	5.93079409056093	5.80189783680301	5.93208871813059	5.65823072653155	-0.0224612706436274	-0.128896253757916	-0.273857991599039	-0.140996734463757	0.0436889791452541	0.168253760439983
ENSG00000120539	protein_coding	MASTL	microtubule associated serine/threonine kinase-like	84930	32100	4.76131517549449	5.31852099346415	3.48903308412416	3.35502576148858	3.49620912580883	3.32548477432	0.557205817969656	-0.134007322635578	-0.170724351488826	0.0991446476799094	0.451647566938702	0.706254981932225
ENSG00000120549	protein_coding	KIAA1217	KIAA1217	56243	853102	6.75029696873216	6.07456944232042	5.8992136183263	5.58110571286552	7.06189678120125	6.69644672370788	-0.675727526411747	-0.318107905460781	-0.365450057493367	-0.454086504955524	6.37408930452752e-09	1.96382656191872e-07
ENSG00000120594	protein_coding	PLXDC2	plexin domain containing 2	84898	473617	3.19662169026743	3.06215111836593	5.39493668683347	5.0859586853159	4.55517968985795	4.79034453170603	-0.134470571901502	-0.30897800151757	0.235164841848085	-0.0698208676109976	0.507514762211429	0.747734013681055
ENSG00000120616	protein_coding	EPC1	enhancer of polycomb homolog 1 (Drosophila)	80314	111047	4.3005199979637	4.26085689055715	4.42737740720611	4.43496378056226	4.39259820522482	4.19597621880946	-0.0396631074065441	0.00758637335615031	-0.196621986415355	-0.0751781973632959	0.379277164152533	0.64488034405462
ENSG00000120647	protein_coding	CCDC77	coiled-coil domain containing 77	84318	53372	3.52478076549246	3.74965780882216	2.96427025896915	2.82868321914316	3.06518896801241	2.89611856014653	0.2248770433297	-0.135587039825995	-0.169070407865884	-0.0176963876068088	0.879390829650421	0.953599647144075
ENSG00000120656	protein_coding	TAF12	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa	6883	53762	4.48682366338309	4.59550049591629	4.48225425395411	4.37479378885486	4.61707940512772	4.63347718169095	0.108676832533196	-0.107460465099255	0.0163977765632319	0.00643639496792932	0.938134088895306	0.974775142375024
ENSG00000120662	protein_coding	MTRF1	mitochondrial translational release factor 1	9617	47208	3.20885234421144	3.20734556298784	3.02097029936404	2.90894607939971	3.1940312394048	3.12671623615278	-0.0015067812236027	-0.112024219964332	-0.0673150032520207	-0.0595760114032795	0.567429492603781	0.785018278791118
ENSG00000120675	protein_coding	DNAJC15	DnaJ (Hsp40) homolog, subfamily C, member 15	29103	91021	4.25524306393129	4.81099524310965	4.93983155930363	5.46873272905102	4.77710284772362	5.6736056294911	0.555752179178358	0.528901169747385	0.896502781767476	0.661820341138679	5.13460252912958e-12	2.47389519727956e-10
ENSG00000120685	protein_coding	PROSER1	proline and serine rich 1	80209	28210	5.79160046704084	5.7279527354417	5.51877537560988	5.3311153905	5.35236760843664	5.19210685656678	-0.0636477315991453	-0.187659985109874	-0.160260751869858	-0.136619745214706	0.0792536184079199	0.249020880241462
ENSG00000120686	protein_coding	UFM1	ubiquitin-fold modifier 1	51569	13770	6.55263106431775	6.59108669633887	6.67758121907632	6.66539457792674	6.88536130948245	6.85163875470069	0.0384556320211189	-0.0121866411495715	-0.0337225547817601	-0.00254604610212029	0.96913620690717	0.988636807811977
ENSG00000120688	protein_coding	WBP4	WW domain binding protein 4	11193	22732	4.40201329918492	4.5359002029944	4.18150015804699	4.45718610335366	4.27437335894319	4.50317903001128	0.133886903809485	0.27568594530667	0.228805671068092	0.212515880863661	0.00975558460504056	0.056236371671059
ENSG00000120690	protein_coding	ELF1	E74-like factor 1 (ets domain transcription factor)	1997	129520	5.8486016254642	6.01830648687451	5.95282004160931	6.04367745835851	5.7775647271181	5.9480920672597	0.169704861410302	0.0908574167491931	0.170527340141594	0.14358849542881	0.0249555264947645	0.113935059974585
ENSG00000120693	protein_coding	SMAD9	SMAD family member 9	4093	75934	1.14120862325779	1.23269024461732	1.26263607944194	1.51760415511368	0.628709410692773	1.03867993577846	0.0914816213595213	0.254968075671739	0.409970525085687	0.243529406410303	0.0590128254732114	0.206385395033339
ENSG00000120694	protein_coding	HSPH1	heat shock 105kDa/110kDa protein 1	10808	27414	7.03319719879829	6.88963123582529	7.16527668747429	6.95747798426382	7.12073665387438	6.76871345663163	-0.143565962972992	-0.207798703210465	-0.352023197242747	-0.234277366392476	0.000939988673193063	0.00849177267465036
ENSG00000120696	protein_coding	KBTBD7	kelch repeat and BTB (POZ) domain containing 7	84078	4733	3.03291367107491	2.97161779092635	2.98024509294935	3.19720359596465	2.84382322061159	2.92011617616517	-0.0612958801485632	0.216958503015303	0.0762929555535847	0.0781344520823521	0.480366008049676	0.726322384973397
ENSG00000120697	protein_coding	ALG5	ALG5, dolichyl-phosphate beta-glucosyltransferase	29880	50486	4.70802601518431	4.90187273277925	4.67222458606206	4.84290515875343	4.53320391049122	4.5423596308381	0.193846717594939	0.170680572691372	0.00915572034687795	0.126275808099044	0.128310930756372	0.341311276837632
ENSG00000120699	protein_coding	EXOSC8	exosome component 8	11340	10797	4.75131545911577	5.02286412622853	3.92344744648615	3.88667232066173	3.86154735407931	3.9423197693882	0.271548667112763	-0.0367751258244149	0.0807724153088847	0.111165144401601	0.223697696248178	0.481603891937032
ENSG00000120705	protein_coding	ETF1	eukaryotic translation termination factor 1	2107	37205	7.32235080750529	7.4695561155602	7.28216332944351	7.44755537290917	7.44986713643067	7.51635365667794	0.147205308054912	0.165392043465665	0.066486520247274	0.126403714703408	0.0709480619786042	0.232899569486179
ENSG00000120708	protein_coding	TGFBI	transforming growth factor, beta-induced, 68kDa	7045	34923	9.29088046981973	8.25957307222825	9.53343707449036	8.40734566743456	11.2555436968548	10.5751371831193	-1.03130739759148	-1.1260914070558	-0.680406513735539	-0.945838258356142	1.29483818977078e-18	1.28415813754858e-16
ENSG00000120709	protein_coding	FAM53C	family with sequence similarity 53, member C	51307	17794	5.75620311198054	5.58767578048756	5.58921530053447	5.40277008791112	5.88818015286262	5.74587827528496	-0.168527331492976	-0.186445212623344	-0.142301877577665	-0.165781025878117	0.0171518254997022	0.0858665633988409
ENSG00000120725	protein_coding	SIL1	SIL1 nucleotide exchange factor	64374	346837	5.2046626428861	4.96058844452068	5.40088336102023	5.47791450581328	5.40474511304483	5.55982917278506	-0.244074198365425	0.0770311447930521	0.15508405974023	-0.00272704121774522	0.976528043010582	0.991261961155066
ENSG00000120727	protein_coding	PAIP2	poly(A) binding protein interacting protein 2	51247	28133	4.87773174340831	4.75076725919126	4.91345097493317	4.82772367200898	5.0505385033398	4.98397687212216	-0.126964484217044	-0.085727302924183	-0.0665616312176427	-0.0931536976533	0.279485439275275	0.544191553945709
ENSG00000120733	protein_coding	KDM3B	lysine (K)-specific demethylase 3B	51780	84432	6.2188559094458	6.26732024230729	6.54799330824646	6.43700458411708	6.23371971249249	6.25528656206543	0.0484643328614922	-0.110988724129384	0.0215668495729462	-0.014088773321201	0.830423388410067	0.933197877538852
ENSG00000120738	protein_coding	EGR1	early growth response 1	1958	3825	3.65026434501977	3.81089857971727	4.37033034772544	4.61740359229961	4.12810130073283	3.65594228239244	0.160634234697498	0.247073244574168	-0.472159018340398	-0.0164672584129037	0.897037998714319	0.960675885224815
ENSG00000120742	protein_coding	SERP1	stress-associated endoplasmic reticulum protein 1	27230	61234	6.86157945138908	6.79429032733543	7.19996700339522	7.30038047614808	7.13994966553744	7.19801719575991	-0.0672891240536506	0.100413472752855	0.0580675302224707	0.0307002368092364	0.660348918195329	0.846555399418476
ENSG00000120756	protein_coding	PLS1	plastin 1	5357	117277	5.12106086545209	5.12051159502325	4.59444370584376	4.62568887653411	4.80854720706612	4.48452411365915	-0.000549270428839677	0.0312451706903509	-0.324023093406969	-0.096101297490311	0.328675914023807	0.595937362291928
ENSG00000120784	protein_coding	ZFP30	ZFP30 zinc finger protein	22835	78588	3.47703732918454	3.59875301614503	3.45514195286943	3.55914159219591	2.79663794208625	2.93589565421953	0.121715686960493	0.103999639326481	0.13925771213328	0.121262111172451	0.232874047162585	0.492690700529126
ENSG00000120798	protein_coding	NR2C1	nuclear receptor subfamily 2, group C, member 1	7181	53474	5.30491918828787	5.14296463768742	5.04230198510687	4.93162038700913	4.88948324428486	4.69504313244694	-0.161954550600451	-0.110681598097734	-0.19444011183792	-0.155517116735075	0.0601875850751502	0.209362191094743
ENSG00000120800	protein_coding	UTP20	UTP20, small subunit (SSU) processome component, homolog (yeast)	27340	106507	5.09625698908421	5.21123423496691	5.04913381350757	5.20547068463546	5.12662572361123	4.96487713013181	0.114977245882698	0.156336871127887	-0.161748593479419	0.0376371375842588	0.678918371295481	0.857371866418041
ENSG00000120802	protein_coding	TMPO	thymopoietin	7112	34867	6.69267787055015	7.15925520341542	5.18353203461111	5.08144796449673	5.56061528953515	5.40405310725013	0.466577332865262	-0.102084070114372	-0.156562182285028	0.0742065955030039	0.478730811299955	0.725716290451423
