EnsemblGeneID	Cellline1_CON	Cellline1_DEX	Cellline2_CON	Cellline2_DEX	Cellline3_CON	Cellline3_DEX
ENSG00000274044	0	0	0	0	0	0
ENSG00000274045	0	0	0	0	0	0
ENSG00000274046	0	0	0	0	1	0
ENSG00000274047	0	0	0	0	0	0
ENSG00000274048	0	0	0	0	0	0
ENSG00000274049	0	0	0	0	0	0
ENSG00000274050	0	0	0	0	0	0
ENSG00000274051	4	9	5	3	5	3
ENSG00000274052	0	0	0	0	0	0
ENSG00000274053	0	0	0	0	0	0
ENSG00000274054	0	0	0	0	0	0
ENSG00000274055	0	0	0	0	0	0
ENSG00000274056	0	0	0	0	0	0
ENSG00000274057	2	2	0	1	4	1
ENSG00000274058	0	0	0	0	0	0
ENSG00000274059	0	0	0	0	0	0
ENSG00000274060	0	1	0	2	1	2
ENSG00000274061	0	0	0	0	0	0
ENSG00000274062	0	0	1	1	0	0
ENSG00000274063	0	0	0	0	0	0
ENSG00000274064	0	0	0	0	0	0
ENSG00000274065	0	0	0	0	0	0
ENSG00000274066	1	1	2	0	2	1
ENSG00000274067	0	0	0	0	0	0
ENSG00000274068	0	0	0	0	0	0
ENSG00000274069	0	0	0	0	0	0
ENSG00000274070	220	169	80	74	132	114
ENSG00000274071	0	0	0	0	0	0
ENSG00000274072	0	0	0	0	0	0
ENSG00000274073	0	0	0	0	0	0
ENSG00000274074	0	0	0	0	0	0
ENSG00000274075	0	0	0	0	0	0
ENSG00000274076	0	0	0	0	0	1
ENSG00000274077	0	1	0	0	0	0
ENSG00000274078	0	0	0	0	0	0
ENSG00000274079	0	0	0	0	0	0
ENSG00000274080	0	0	0	0	0	0
ENSG00000274081	0	0	0	0	0	0
ENSG00000274082	0	0	0	0	0	0
ENSG00000274083	0	0	0	0	0	0
ENSG00000274084	0	0	0	0	0	0
ENSG00000274085	0	0	0	0	0	0
ENSG00000274086	0	0	0	0	0	0
ENSG00000274087	0	0	0	0	0	0
ENSG00000274088	0	0	0	0	0	0
ENSG00000274089	0	0	0	0	0	0
ENSG00000274090	0	0	0	0	0	0
ENSG00000274091	0	0	0	0	0	0
ENSG00000274092	2	0	0	1	0	2
ENSG00000274093	5	1	2	3	0	2
ENSG00000274094	0	0	0	0	0	0
ENSG00000274095	0	0	0	0	0	0
ENSG00000274096	1	1	0	0	0	0
ENSG00000274097	0	0	0	0	0	0
ENSG00000274098	0	0	0	0	0	0
ENSG00000274099	2	1	0	4	0	2
ENSG00000274100	4	1	0	2	2	1
ENSG00000274101	0	0	0	0	0	0
ENSG00000274102	0	0	0	0	0	0
ENSG00000274103	0	0	0	0	0	0
ENSG00000274104	11	13	15	10	11	14
ENSG00000274105	18	9	12	19	12	5
ENSG00000274106	0	0	0	0	0	0
ENSG00000274107	0	0	0	0	0	0
ENSG00000274108	0	0	0	0	0	0
ENSG00000274109	0	0	0	0	0	0
ENSG00000274110	0	0	0	0	0	0
ENSG00000274111	0	0	0	0	0	0
ENSG00000274112	0	0	0	0	0	0
ENSG00000274113	0	0	0	0	0	0
ENSG00000274114	14	10	0	2	2	1
ENSG00000274115	2	1	1	0	1	0
ENSG00000274116	0	0	0	0	0	0
ENSG00000274117	0	0	0	0	0	0
ENSG00000274118	0	0	0	0	0	0
ENSG00000274119	0	0	0	0	0	0
ENSG00000274120	0	0	0	0	0	0
ENSG00000274121	0	0	0	0	0	0
ENSG00000274122	0	0	0	0	0	0
ENSG00000274123	0	0	0	0	0	0
ENSG00000274124	1	2	2	2	3	2
ENSG00000274125	0	0	0	0	0	0
ENSG00000274126	0	0	0	0	0	0
ENSG00000274127	0	0	0	0	0	0
ENSG00000274128	34	36	10	8	8	10
ENSG00000274129	0	0	0	0	0	0
ENSG00000274130	0	0	0	0	0	0
ENSG00000274131	0	0	0	0	0	0
ENSG00000274132	0	0	0	0	0	0
ENSG00000274133	0	0	0	0	0	0
ENSG00000274134	0	0	0	0	0	0
ENSG00000274135	2	0	0	0	0	0
ENSG00000274136	0	0	0	0	0	0
ENSG00000274137	0	0	0	0	0	0
ENSG00000274138	0	0	0	0	0	0
ENSG00000274139	0	0	0	0	0	0
ENSG00000274140	0	0	0	0	0	0
ENSG00000274141	0	0	0	0	0	0
ENSG00000274142	0	0	0	0	0	0
ENSG00000274143	0	0	0	0	0	0
ENSG00000274144	0	0	0	0	0	0
ENSG00000274145	0	0	0	0	0	0
ENSG00000274146	0	0	0	0	0	0
ENSG00000274147	0	0	0	0	0	0
ENSG00000274148	0	0	0	0	0	0
ENSG00000274149	0	0	0	0	0	0
ENSG00000274150	0	0	1	0	1	0
ENSG00000274151	0	0	0	0	0	0
ENSG00000274152	0	0	0	0	0	0
ENSG00000274153	0	0	0	0	0	0
ENSG00000274154	0	0	0	0	0	0
ENSG00000274155	0	0	0	0	0	0
ENSG00000274156	1	1	1	0	4	2
ENSG00000274157	0	0	0	1	0	0
ENSG00000274158	0	0	0	0	0	0
ENSG00000274159	0	0	0	0	1	0
ENSG00000274160	0	0	0	0	0	0
ENSG00000274161	0	0	0	0	0	0
ENSG00000274162	7	7	11	6	7	6
ENSG00000274163	0	0	0	0	0	0
ENSG00000274164	0	0	0	0	0	0
ENSG00000274165	0	0	0	0	0	0
ENSG00000274166	0	0	0	0	0	0
ENSG00000274167	0	0	0	0	0	0
ENSG00000274168	0	0	0	0	0	0
ENSG00000274169	0	0	0	0	0	0
ENSG00000274170	0	0	0	0	0	0
ENSG00000274171	0	0	0	0	0	0
ENSG00000274172	0	0	0	0	0	0
ENSG00000274173	1	0	2	0	0	1
ENSG00000274174	0	0	0	0	0	0
ENSG00000274175	0	0	0	0	0	0
ENSG00000274176	0	0	0	0	0	0
ENSG00000274177	0	0	0	0	0	0
ENSG00000274178	0	0	0	0	1	0
ENSG00000274179	0	0	0	0	0	0
ENSG00000274180	4999	3220	3241	2443	3865	3185
ENSG00000274181	5	1	1	6	1	1
ENSG00000274182	0	0	0	0	0	0
ENSG00000274183	2	1	1	2	2	1
ENSG00000274184	4	0	3	0	6	2
ENSG00000274185	0	0	0	0	0	0
ENSG00000274186	0	0	0	0	0	0
ENSG00000274187	0	0	0	0	0	0
ENSG00000274188	0	0	0	0	0	0
ENSG00000274189	0	0	0	0	0	0
ENSG00000274190	0	1	0	0	0	1
ENSG00000274191	10	15	9	2	4	3
ENSG00000274192	0	0	0	0	0	0
ENSG00000274193	0	0	0	0	0	0
ENSG00000274194	0	0	0	0	0	0
ENSG00000274195	0	0	0	0	0	0
ENSG00000274196	0	0	0	0	0	0
ENSG00000274197	0	0	0	0	0	0
ENSG00000274198	1	0	0	0	0	0
ENSG00000274199	0	0	0	0	0	0
ENSG00000274200	0	0	0	0	0	0
ENSG00000274201	0	0	0	0	0	0
ENSG00000274202	0	0	0	0	0	0
ENSG00000274203	0	0	0	0	0	0
ENSG00000274204	5	4	1	6	9	6
ENSG00000274205	0	0	0	0	0	0
ENSG00000274206	0	0	0	0	0	0
ENSG00000274207	0	0	0	0	0	0
ENSG00000274208	0	0	0	0	0	0
ENSG00000274209	0	0	1	0	1	0
ENSG00000274210	0	1	1	1	0	1
ENSG00000274211	1594	1094	1836	1736	1686	1349
ENSG00000274212	0	0	0	0	0	0
ENSG00000274213	15	10	9	7	10	10
ENSG00000274214	12	10	21	11	3	1
ENSG00000274215	0	0	0	0	0	0
ENSG00000274216	0	0	0	0	0	0
ENSG00000274217	0	0	0	0	0	0
ENSG00000274218	0	0	0	0	0	0
ENSG00000274219	0	0	0	0	0	0
ENSG00000274220	52	48	60	54	41	32
ENSG00000274221	0	0	0	0	0	0
ENSG00000274222	0	0	0	0	0	0
ENSG00000274223	0	0	1	0	0	0
ENSG00000274224	0	0	0	0	0	0
ENSG00000274225	7	5	1	2	8	27
ENSG00000274226	38	32	40	33	28	13
ENSG00000274227	7	4	1	2	1	7
ENSG00000274228	0	0	0	0	0	0
ENSG00000274229	0	0	0	0	0	0
ENSG00000274230	0	0	0	0	0	0
ENSG00000274231	0	1	0	0	0	0
ENSG00000274232	0	0	0	0	0	0
ENSG00000274233	0	0	0	0	0	0
ENSG00000274234	0	0	0	0	0	0
ENSG00000274235	1	0	0	0	0	0
ENSG00000274236	0	0	0	0	0	0
ENSG00000274237	1	0	3	1	0	0
ENSG00000274238	4	0	0	0	0	0
ENSG00000274239	0	0	0	0	0	0
ENSG00000274240	0	0	0	0	0	0
ENSG00000274241	0	0	0	0	0	0
ENSG00000274242	0	0	0	0	0	0
ENSG00000274243	0	0	0	0	0	0
ENSG00000274244	6	4	2	2	1	1
ENSG00000274245	0	0	2	4	5	4
ENSG00000274246	0	0	0	0	0	0
ENSG00000274247	0	0	0	0	0	0
ENSG00000274248	16	6	3	0	5	13
ENSG00000274249	0	0	0	0	0	0
ENSG00000274250	0	0	0	0	0	0
ENSG00000274251	9	14	12	7	5	13
ENSG00000274252	33	22	33	25	4	3
ENSG00000274253	31	54	3	6	21	17
ENSG00000274254	0	0	0	0	0	0
ENSG00000274255	0	0	0	0	0	0
ENSG00000274256	0	0	0	0	0	0
ENSG00000274257	0	0	0	0	0	0
ENSG00000274258	2	2	2	0	1	1
ENSG00000274259	4	1	5	2	3	1
ENSG00000274260	26	27	41	31	30	23
ENSG00000274261	0	0	0	0	0	0
ENSG00000274262	0	0	0	0	0	0
ENSG00000274263	0	0	0	0	0	0
ENSG00000274264	0	0	0	0	0	0
ENSG00000274265	134	105	168	197	239	185
ENSG00000274266	0	0	0	0	0	0
ENSG00000274267	2	1	0	0	0	0
ENSG00000274268	0	0	0	0	0	0
ENSG00000274269	0	0	0	1	0	0
ENSG00000274270	20	27	22	13	18	12
ENSG00000274271	0	0	0	0	0	0
ENSG00000274272	39	35	40	34	28	18
ENSG00000274273	0	0	0	0	0	0
ENSG00000274274	0	0	0	0	0	0
ENSG00000274275	0	0	0	0	0	2
ENSG00000274276	5914	6052	1985	2110	2653	2696
ENSG00000274277	1	1	0	0	0	0
ENSG00000274278	0	0	0	0	0	0
ENSG00000274279	0	0	0	0	0	0
ENSG00000274280	0	0	1	0	0	0
ENSG00000274281	2	3	3	3	3	2
ENSG00000274282	0	0	0	0	0	0
ENSG00000274283	0	0	0	0	0	0
ENSG00000274284	0	0	0	0	0	0
ENSG00000274285	0	0	0	0	0	0
ENSG00000274286	1	0	2	0	2	1
ENSG00000274287	0	0	0	0	0	0
ENSG00000274288	0	0	0	0	0	0
ENSG00000274289	0	0	0	0	0	0
ENSG00000274290	1	3	0	2	0	0
ENSG00000274291	0	1	0	0	0	0
ENSG00000274292	2	3	4	7	5	5
ENSG00000274293	0	0	0	0	0	0
ENSG00000274294	0	1	1	1	1	1
ENSG00000274295	0	0	0	0	0	0
ENSG00000274296	0	0	0	0	0	0
ENSG00000274297	2	0	0	0	1	1
ENSG00000274298	0	0	0	0	0	0
ENSG00000274299	0	0	0	0	0	0
ENSG00000274300	3	4	0	3	3	0
ENSG00000274301	0	0	0	0	0	0
ENSG00000274302	0	0	0	0	0	0
ENSG00000274303	0	0	0	0	0	0
ENSG00000274304	0	0	0	0	0	0
ENSG00000274305	0	0	0	0	0	0
ENSG00000274306	0	0	0	0	0	0
ENSG00000274307	124	115	280	285	93	80
ENSG00000274308	0	0	0	0	0	0
ENSG00000274309	0	0	0	0	0	0
ENSG00000274310	0	2	3	10	1	7
ENSG00000274311	0	0	0	0	0	0
ENSG00000274312	1	0	1	0	20	3
ENSG00000274313	0	0	0	0	0	0
ENSG00000274314	0	0	0	0	0	0
ENSG00000274315	13	17	29	24	23	17
ENSG00000274316	0	0	0	0	0	0
ENSG00000274317	26	17	14	17	27	21
ENSG00000274318	0	0	0	0	0	0
ENSG00000274319	0	0	0	0	0	0
ENSG00000274320	0	0	0	0	0	0
ENSG00000274321	0	0	0	0	0	1
ENSG00000274322	4	1	0	3	3	3
ENSG00000274323	0	0	0	0	0	0
ENSG00000274324	0	0	0	0	0	0
ENSG00000274325	0	0	0	0	0	0
ENSG00000274326	1	1	0	0	1	2
ENSG00000274327	0	0	0	0	0	0
ENSG00000274328	0	0	0	0	0	0
ENSG00000274329	0	0	0	0	0	0
ENSG00000274330	0	0	0	1	0	0
ENSG00000274331	1	0	0	1	1	2
ENSG00000274332	0	0	0	0	0	0
ENSG00000274333	297	229	362	395	294	255
ENSG00000274334	0	0	0	0	0	0
ENSG00000274335	0	0	0	0	0	0
ENSG00000274336	0	0	0	0	0	0
ENSG00000274337	0	0	0	0	0	0
ENSG00000274338	0	0	0	0	0	0
ENSG00000274339	0	0	0	0	0	0
ENSG00000274340	11	7	9	10	8	7
ENSG00000274341	1	1	8	5	6	6
ENSG00000274342	0	0	0	0	0	0
ENSG00000274343	0	1	0	0	0	0
ENSG00000274344	0	0	0	0	0	0
ENSG00000274345	0	0	0	0	0	0
ENSG00000274346	0	1	0	1	2	1
ENSG00000274347	0	0	0	0	0	0
ENSG00000274348	0	0	0	0	0	0
ENSG00000274349	251	188	195	186	159	135
ENSG00000274350	0	0	0	0	0	0
ENSG00000274351	0	3	0	1	1	1
ENSG00000274352	0	0	0	0	0	0
ENSG00000274353	0	0	0	0	0	0
ENSG00000274354	81	61	29	20	29	11
ENSG00000274355	0	0	0	0	0	0
ENSG00000274356	7	4	4	10	7	8
ENSG00000274357	0	0	0	0	0	0
ENSG00000274358	1	4	0	2	0	0
ENSG00000274359	0	0	0	0	0	0
ENSG00000274360	0	0	0	0	0	0
ENSG00000274361	0	0	0	0	0	0
ENSG00000274362	0	0	0	0	0	0
ENSG00000274363	5	6	3	2	5	5
ENSG00000274364	1	1	3	4	8	1
ENSG00000274365	0	0	0	0	0	0
ENSG00000274366	1	2	1	0	3	0
ENSG00000274367	4	6	0	2	0	2
ENSG00000274368	0	0	0	0	0	0
ENSG00000274369	0	0	0	0	0	0
ENSG00000274370	19	15	148	104	30	49
ENSG00000274371	0	0	0	0	0	0
ENSG00000274372	0	0	0	1	0	0
ENSG00000274373	0	0	0	0	0	0
ENSG00000274374	0	0	0	0	0	0
ENSG00000274375	0	0	0	0	0	0
ENSG00000274376	7	8	2	4	5	4
ENSG00000274377	0	0	0	0	0	0
ENSG00000274378	7	2	1	3	5	1
ENSG00000274379	0	0	0	0	0	0
ENSG00000274380	0	0	0	0	0	0
ENSG00000274381	0	0	0	0	0	0
ENSG00000274382	0	0	0	0	0	0
ENSG00000274383	1	0	0	6	1	0
ENSG00000274384	0	0	0	0	0	0
ENSG00000274385	0	0	0	0	0	0
ENSG00000274386	1	1	0	2	0	1
ENSG00000274387	0	0	1	1	0	0
ENSG00000274388	0	0	0	0	0	0
ENSG00000274389	0	0	0	0	0	0
ENSG00000274390	0	0	0	0	0	0
ENSG00000274391	0	0	0	0	0	0
ENSG00000274392	0	0	0	0	0	0
ENSG00000274393	0	0	0	0	0	0
ENSG00000274394	0	0	0	0	0	0
ENSG00000274395	1	1	0	0	0	0
ENSG00000274396	0	0	0	0	0	0
ENSG00000274397	0	1	0	0	0	0
ENSG00000274398	0	0	0	0	0	0
ENSG00000274399	0	0	0	0	0	0
ENSG00000274400	2	0	1	0	0	3
ENSG00000274401	0	0	0	0	0	0
ENSG00000274402	0	0	0	0	0	0
ENSG00000274403	20	13	16	13	10	8
ENSG00000274404	0	0	0	0	0	0
ENSG00000274405	0	0	0	0	0	0
ENSG00000274406	0	0	0	0	0	0
ENSG00000274407	0	0	0	0	0	0
ENSG00000274408	0	0	0	0	0	0
ENSG00000274409	0	0	0	0	0	0
ENSG00000274410	0	0	0	0	0	0
ENSG00000274411	0	0	0	0	0	0
ENSG00000274412	0	0	0	0	0	0
ENSG00000274413	0	0	0	0	0	0
ENSG00000274414	16	19	12	21	16	25
ENSG00000274415	0	0	0	0	0	0
ENSG00000274416	0	0	0	0	0	0
ENSG00000274417	0	0	0	0	0	0
ENSG00000274418	0	0	0	0	0	0
ENSG00000274419	95	67	70	51	46	51
ENSG00000274420	0	0	0	0	0	0
ENSG00000274421	1	0	2	0	1	0
ENSG00000274422	78	35	70	65	78	40
ENSG00000274423	65	50	72	71	84	46
ENSG00000274424	0	0	0	0	0	0
ENSG00000274425	7	11	2	6	9	2
ENSG00000274426	0	0	0	2	1	0
ENSG00000274427	9	7	9	7	13	4
ENSG00000274428	0	0	0	0	2	0
ENSG00000274429	0	0	0	0	0	0
ENSG00000274430	0	0	0	0	0	0
ENSG00000274431	0	0	0	0	0	0
ENSG00000274432	1	0	1	1	1	0
ENSG00000274433	0	0	0	0	0	0
ENSG00000274434	0	0	0	0	0	0
ENSG00000274435	0	0	0	0	0	0
ENSG00000274436	0	0	0	0	0	0
ENSG00000274437	0	0	0	0	0	0
ENSG00000274438	0	0	0	0	0	0
ENSG00000274439	0	0	0	0	0	0
ENSG00000274440	0	0	0	0	0	0
ENSG00000274441	1	0	1	2	1	0
ENSG00000274442	0	0	0	0	0	0
ENSG00000274443	1	1	0	2	4	0
ENSG00000274444	1	1	2	0	1	0
ENSG00000274445	0	0	0	0	0	0
ENSG00000274446	0	0	0	0	0	0
ENSG00000274447	2	1	2	3	4	6
ENSG00000274448	0	0	0	0	0	0
ENSG00000274449	0	0	0	0	0	0
ENSG00000274450	0	0	0	0	0	0
ENSG00000274451	0	0	0	0	0	0
ENSG00000274452	0	0	0	1	1	0
ENSG00000274453	0	0	0	0	0	0
ENSG00000274454	0	0	0	0	0	0
ENSG00000274455	0	0	0	1	0	0
ENSG00000274456	0	0	0	0	0	0
ENSG00000274457	0	0	0	0	0	0
ENSG00000274458	0	0	0	0	0	0
ENSG00000274459	0	0	0	0	0	0
ENSG00000274460	43	32	56	54	51	36
ENSG00000274461	3	0	6	8	8	6
ENSG00000274462	0	0	0	0	0	0
ENSG00000274463	0	0	0	0	0	0
ENSG00000274464	0	0	0	0	0	0
ENSG00000274465	0	0	0	0	0	0
ENSG00000274466	0	0	0	0	0	0
ENSG00000274467	0	0	0	0	0	0
ENSG00000274468	1	0	2	1	0	0
ENSG00000274469	0	1	0	0	0	0
ENSG00000274470	0	0	0	0	0	0
ENSG00000274471	277	209	225	248	185	154
ENSG00000274472	2	0	0	0	0	0
ENSG00000274473	0	0	0	0	0	0
ENSG00000274474	0	0	0	0	0	0
ENSG00000274475	2	3	1	3	3	2
ENSG00000274476	0	0	0	0	0	0
ENSG00000274477	0	0	0	0	0	0
ENSG00000274478	0	0	0	0	0	0
ENSG00000274479	0	0	0	0	0	0
ENSG00000274480	0	0	0	0	0	0
ENSG00000274481	0	0	0	0	0	0
ENSG00000274482	0	0	0	0	0	0
ENSG00000274483	75	33	40	27	63	31
ENSG00000274484	0	0	0	0	1	1
ENSG00000274485	0	0	0	0	0	0
ENSG00000274486	0	0	0	0	1	0
ENSG00000274487	780	605	741	651	662	494
ENSG00000274488	0	0	0	0	0	0
ENSG00000274489	0	0	0	0	0	0
ENSG00000274490	0	0	0	0	0	0
ENSG00000274491	0	0	0	0	0	0
ENSG00000274492	0	0	0	5	1	0
ENSG00000274493	0	0	0	0	0	0
ENSG00000274494	3	3	1	1	2	2
ENSG00000274495	0	0	0	0	0	0
ENSG00000274496	0	0	0	0	0	0
ENSG00000274497	0	0	0	0	0	0
ENSG00000274498	0	0	0	0	0	0
ENSG00000274499	6	1	3	1	9	10
ENSG00000274500	0	0	0	0	2	0
ENSG00000274501	2	0	1	2	1	0
ENSG00000274502	2	0	0	0	0	0
ENSG00000274503	0	0	0	0	0	0
ENSG00000274504	0	0	0	0	0	0
ENSG00000274505	1	0	3	2	1	0
ENSG00000274506	0	0	0	0	0	0
ENSG00000274507	0	0	0	0	0	1
ENSG00000274508	0	0	0	0	0	0
ENSG00000274509	3	4	1	0	2	0
ENSG00000274510	0	0	0	0	0	1
ENSG00000274511	0	0	0	0	0	0
ENSG00000274512	65	36	40	44	40	38
ENSG00000274513	0	0	0	0	0	0
ENSG00000274514	6	3	1	8	3	2
ENSG00000274515	5	7	6	7	3	4
ENSG00000274516	0	0	0	0	0	0
ENSG00000274517	0	0	0	0	0	0
ENSG00000274518	0	0	0	0	0	0
ENSG00000274519	0	1	1	2	1	0
ENSG00000274520	0	0	0	0	0	0
ENSG00000274521	0	0	0	0	0	0
ENSG00000274522	0	0	0	0	0	0
ENSG00000274523	3353	2621	3196	3210	2904	2650
ENSG00000274524	0	0	0	0	0	0
ENSG00000274525	5	5	6	9	0	2
ENSG00000274526	0	0	0	0	0	0
ENSG00000274527	0	0	0	0	0	0
ENSG00000274528	14	18	18	8	16	6
ENSG00000274529	0	0	0	1	0	0
ENSG00000274530	0	0	0	0	0	0
ENSG00000274531	0	0	0	0	0	0
ENSG00000274532	0	0	0	0	0	0
ENSG00000274533	0	0	0	0	0	0
ENSG00000274534	0	0	0	0	0	0
ENSG00000274535	0	0	0	0	0	0
ENSG00000274536	0	0	0	0	0	0
ENSG00000274537	0	0	0	0	0	0
ENSG00000274538	0	0	0	0	0	0
ENSG00000274539	0	0	0	0	0	0
ENSG00000274540	0	0	0	0	0	0
ENSG00000274541	0	2	1	1	1	0
ENSG00000274542	0	0	0	0	0	0
ENSG00000274543	0	0	0	0	0	0
ENSG00000274544	0	0	0	0	0	0
ENSG00000274545	0	0	0	0	0	0
ENSG00000274546	29	32	28	29	39	21
ENSG00000274547	0	0	0	0	0	0
ENSG00000274548	0	0	0	0	0	0
ENSG00000274549	0	0	0	0	0	0
ENSG00000274550	0	0	0	0	0	0
ENSG00000274551	0	0	0	0	0	0
ENSG00000274552	1	3	1	1	3	1
ENSG00000274553	12	14	3	2	4	3
ENSG00000274554	3	4	4	13	3	7
ENSG00000274555	1	0	1	0	0	0
ENSG00000274556	0	0	0	0	0	0
ENSG00000274557	0	0	0	0	0	0
ENSG00000274558	0	0	0	0	0	0
ENSG00000274559	23	29	21	20	29	27
ENSG00000274560	0	0	2	1	0	0
ENSG00000274561	70	56	50	41	68	29
ENSG00000274562	0	0	0	0	0	0
ENSG00000274563	0	0	0	0	0	0
ENSG00000274564	0	0	0	0	0	0
ENSG00000274565	37	30	10	15	22	22
ENSG00000274566	0	0	0	0	0	0
ENSG00000274567	0	0	0	0	0	0
ENSG00000274568	0	0	0	0	0	0
ENSG00000274569	5	8	1	0	3	1
ENSG00000274570	33	19	20	26	15	14
ENSG00000274571	0	0	0	0	0	0
ENSG00000274572	0	0	0	0	0	0
ENSG00000274573	0	0	0	0	0	0
ENSG00000274574	0	0	0	0	0	0
ENSG00000274575	0	0	0	0	0	0
ENSG00000274576	0	0	0	0	0	0
ENSG00000274577	0	0	0	0	0	0
ENSG00000274578	4	2	3	3	2	6
ENSG00000274579	0	0	0	0	0	0
ENSG00000274580	0	0	0	0	0	0
ENSG00000274581	0	0	0	0	0	0
ENSG00000274582	0	0	0	0	0	0
ENSG00000274583	0	0	0	0	0	0
ENSG00000274584	81	81	61	57	59	48
ENSG00000274585	2	1	0	1	2	0
ENSG00000274586	0	0	0	0	0	0
ENSG00000274587	0	0	0	0	0	0
ENSG00000274588	0	0	0	0	0	0
ENSG00000274589	5	2	0	1	3	1
ENSG00000274590	0	0	0	0	0	0
ENSG00000274591	0	0	0	0	1	0
ENSG00000274592	0	0	0	0	0	0
ENSG00000274593	0	0	0	0	0	0
ENSG00000274594	5	2	0	1	0	0
ENSG00000274595	0	0	0	0	0	0
ENSG00000274596	0	0	0	0	0	0
ENSG00000274597	0	0	0	0	0	0
ENSG00000274598	1	1	0	1	0	1
ENSG00000274599	0	0	0	0	0	0
ENSG00000274600	23	17	7	9	9	6
ENSG00000274601	0	0	0	0	0	0
ENSG00000274602	2137	1668	1132	1084	1005	870
ENSG00000274603	0	0	0	0	0	0
ENSG00000274604	0	0	0	0	0	0
ENSG00000274605	358	256	200	147	137	137
ENSG00000274606	0	0	0	0	0	0
ENSG00000274607	0	0	1	0	0	0
ENSG00000274608	0	0	0	0	0	0
ENSG00000274609	0	0	0	0	0	0
ENSG00000274610	0	0	0	0	0	0
ENSG00000274611	111	70	68	81	49	35
ENSG00000274612	0	0	0	0	0	0
ENSG00000274613	0	0	0	0	0	0
ENSG00000274614	0	0	0	0	0	0
ENSG00000274615	278	255	280	262	241	200
ENSG00000274616	0	0	0	0	0	0
ENSG00000274617	0	0	0	0	0	0
ENSG00000274618	0	0	0	0	0	0
ENSG00000274619	0	0	0	0	0	0
ENSG00000274620	8	7	7	7	3	4
ENSG00000274621	0	0	0	0	0	2
ENSG00000274622	0	1	0	0	0	0
ENSG00000274623	0	0	0	0	0	0
ENSG00000274624	1	0	3	1	0	0
ENSG00000274625	0	0	0	0	0	0
ENSG00000274626	0	0	0	0	0	0
ENSG00000274627	202	123	255	216	245	217
ENSG00000274628	293	225	29	24	29	31
ENSG00000274629	2	0	0	2	0	0
ENSG00000274630	0	0	0	0	0	0
ENSG00000274631	0	0	0	0	0	0
ENSG00000274632	0	0	0	0	0	0
ENSG00000274633	0	0	0	0	0	0
ENSG00000274634	0	0	0	0	0	0
ENSG00000274635	0	0	0	0	0	0
ENSG00000274636	0	0	0	0	0	0
ENSG00000274637	0	0	0	0	0	0
ENSG00000274638	0	0	0	0	0	0
ENSG00000274639	0	0	0	0	0	0
ENSG00000274640	0	0	0	0	0	0
ENSG00000274641	12	5	4	1	3	6
ENSG00000274642	269	285	88	111	127	219
ENSG00000274643	0	0	0	0	0	0
ENSG00000274644	0	0	0	0	0	0
ENSG00000274645	0	0	0	0	0	0
ENSG00000274646	0	0	0	0	0	0
ENSG00000274647	0	0	0	0	0	0
ENSG00000274648	0	0	0	0	0	0
ENSG00000274649	0	0	0	0	0	0
ENSG00000274650	0	0	0	0	0	0
ENSG00000274651	0	0	0	0	0	0
ENSG00000274652	0	0	0	0	0	0
ENSG00000274653	14	11	8	6	4	6
ENSG00000274654	71	36	39	45	31	8
ENSG00000274655	0	0	0	0	0	0
ENSG00000274656	0	0	0	0	0	0
ENSG00000274657	0	0	0	0	0	0
ENSG00000274658	3	6	7	5	4	2
ENSG00000274659	0	0	0	0	0	0
ENSG00000274660	0	0	0	0	0	0
ENSG00000274661	0	0	0	0	0	0
ENSG00000274662	0	0	0	0	0	0
ENSG00000274663	0	0	0	0	0	0
ENSG00000274664	0	0	0	0	0	0
ENSG00000274665	0	0	0	0	0	0
ENSG00000274666	0	0	0	0	0	0
ENSG00000274667	22	18	16	11	9	12
ENSG00000274668	0	0	0	0	0	0
ENSG00000274669	0	0	0	0	0	0
ENSG00000274670	0	0	0	0	0	0
ENSG00000274671	0	0	0	0	0	0
ENSG00000274672	0	0	0	0	0	0
ENSG00000274673	0	0	0	0	0	0
ENSG00000274674	0	0	0	0	0	0
ENSG00000274675	0	0	0	0	0	0
ENSG00000274676	0	0	0	0	0	0
ENSG00000274677	7	4	2	6	3	2
ENSG00000274678	0	1	0	2	1	0
ENSG00000274679	0	0	0	0	0	0
ENSG00000274680	6	4	5	8	6	4
ENSG00000274681	0	0	0	0	0	0
ENSG00000274682	0	0	0	0	0	0
ENSG00000274683	0	0	0	0	0	0
ENSG00000274684	0	0	0	0	0	0
ENSG00000274685	0	1	0	0	0	1
ENSG00000274686	0	0	0	0	0	0
ENSG00000274687	0	0	0	0	0	0
ENSG00000274688	0	0	0	0	0	0
ENSG00000274689	0	0	0	0	0	0
ENSG00000274690	0	0	0	0	0	0
ENSG00000274691	2	0	0	0	1	1
ENSG00000274692	0	0	0	0	0	0
ENSG00000274693	0	0	0	0	0	0
ENSG00000274694	0	0	0	0	0	0
ENSG00000274695	4	8	13	6	7	6
ENSG00000274696	0	0	0	0	0	0
ENSG00000274697	0	0	0	1	0	0
ENSG00000274698	1	1	3	3	10	9
ENSG00000274699	0	0	0	0	0	0
ENSG00000274700	0	0	0	0	0	0
ENSG00000274701	0	0	0	0	0	0
ENSG00000274702	0	0	0	0	0	0
ENSG00000274703	0	0	0	0	0	0
ENSG00000274704	0	0	0	0	0	0
ENSG00000274705	3	2	0	0	2	2
